,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
359,3,C SH,SHRIMPLIN,2972.5,99.59012392752796,0.7077108002286088,9.193375288933728,12.635898364860566,3.5579613153152265,1,0.158
360,3,C SH,SHRIMPLIN,2973.0,104.39026222747648,0.7430315445975236,6.254232157184054,9.780629131170677,3.613926473557837,1,0.14
361,3,C SH,SHRIMPLIN,2973.5,108.59719503103743,0.7678829088973905,0.6555238140573554,5.9978730599873735,3.8687417628495324,1,0.12300000000000001
362,3,C SH,SHRIMPLIN,2974.0,102.3215381014326,0.7925298504734888,-1.4651252743256498,2.4525637695240867,3.8613115788198815,1,0.105
363,3,C SH,SHRIMPLIN,2974.5,135.43733179985102,0.9176743223580337,4.948001699031795,10.0530094729314,3.921187151990822,1,0.08800000000000001
364,3,C SH,SHRIMPLIN,2975.0,134.45856188434018,0.9574006083178933,7.009870830267429,10.266830046368053,3.913637901201487,1,0.07
365,3,C SH,SHRIMPLIN,2975.5,115.90349860715325,0.9533610208821772,5.663378070913432,8.530521067266653,3.8538925068594816,1,0.053
366,3,C SH,SHRIMPLIN,2976.0,78.5586900938355,0.92762988211471,0.8012848403532891,5.864535182779176,3.7355625849765546,1,0.035
367,3,C SH,SHRIMPLIN,2976.5,17.563337632700012,0.7656406142836079,5.075635146393098,12.252631831416426,3.6217465279383063,1,0.018000000000000002
368,5,C LM,SHRIMPLIN,2977.0,98.8014157413781,1.0650898890375404,6.590648799321544,6.77340492879005,5.2274120287660155,2,1.0
369,5,C LM,SHRIMPLIN,2977.5,84.9222435631969,1.0189084057897804,7.479955912069153,7.685902616848495,5.322987427886341,2,0.99
370,5,C LM,SHRIMPLIN,2978.0,71.53572517440963,0.96418874622058,8.581226906445844,9.631830866757896,4.932339608170564,2,0.98
371,5,C LM,SHRIMPLIN,2978.5,67.91831890645052,0.9405548193364683,7.912015664861981,9.849635316386413,4.514063734023068,2,0.971
372,5,C LM,SHRIMPLIN,2979.0,53.485935044824956,0.9096733000794481,5.858219531766554,9.739203524387094,4.311542081912398,2,0.961
373,5,C LM,SHRIMPLIN,2979.5,47.54640919183247,0.8491558784801488,4.234088495292152,8.657393669856797,4.164130275234553,2,0.951
374,8,C LM,SHRIMPLIN,2980.0,50.70034017017615,0.23173081500242426,3.7758843607425012,13.805965959161353,7.387295618252853,2,0.941
375,8,C LM,SHRIMPLIN,2980.5,41.86338235155183,0.20314591577173413,5.089767513290337,14.501374917414502,6.67449747907323,2,0.9309999999999999
376,8,C LM,SHRIMPLIN,2981.0,40.93121405252274,0.15864854407693424,4.524860297677835,15.30677865100709,6.541084967950924,2,0.922
377,8,C LM,SHRIMPLIN,2981.5,27.504986430965857,0.13240379101014393,4.287380640592584,16.105785639544234,6.236520944377916,2,0.912
378,5,C LM,SHRIMPLIN,2982.0,67.3626970311727,0.8091978418963737,5.615912611011442,8.262488121272758,4.304142452038174,2,0.902
379,5,C LM,SHRIMPLIN,2982.5,73.72578391018226,0.7640928646819609,8.387514328408187,9.169746724794223,4.322659125925613,2,0.892
380,5,C LM,SHRIMPLIN,2983.0,65.53540436739935,0.7224099999105741,12.203342459059456,10.930990468300038,4.405119790744031,2,0.882
381,5,C LM,SHRIMPLIN,2983.5,66.62742055231014,0.7726497522060235,3.314206136473469,10.01003642429725,5.380201470782665,2,0.873
382,8,C LM,SHRIMPLIN,2984.0,32.240465847759445,0.0660575764353536,3.424976526130129,17.538649136387956,6.40146018007183,2,0.863
383,8,C LM,SHRIMPLIN,2984.5,36.19196419895161,0.020349959705759813,2.9620367752440546,21.365228707906702,5.665812856238161,2,0.853
384,8,C LM,SHRIMPLIN,2985.0,51.172942485148425,-0.1681651842282904,0.721020515382227,26.708173390489623,5.5539412068218335,2,0.843
385,8,C LM,SHRIMPLIN,2985.5,56.50788656281892,-0.008512234681631647,1.884121671468827,19.933393872395733,5.315464392741489,2,0.833
386,5,C LM,SHRIMPLIN,2986.0,81.64282714873062,0.8156952919249159,3.7097763705756592,9.527220512549098,5.284675306290856,2,0.8240000000000001
387,5,C LM,SHRIMPLIN,2986.5,102.0752632053856,0.8562871235226541,4.562202804929887,8.414933814880305,5.2063744628755115,2,0.8140000000000001
388,5,C LM,SHRIMPLIN,2987.0,119.71752048228872,0.8925343079152906,5.694622026819876,7.3618177267538085,5.186233680268941,2,0.804
389,5,C LM,SHRIMPLIN,2987.5,121.10490050436242,0.9290955411056937,6.15270504872478,6.384849064146411,5.130357139914806,2,0.794
390,5,C LM,SHRIMPLIN,2988.0,115.12835055807548,0.9630888126335949,6.1839193477298515,6.436414689242837,5.465664995991443,2,0.784
391,5,C LM,SHRIMPLIN,2988.5,104.1926654898601,1.0049104060106797,6.091318362005,7.036772215135933,5.412164172601473,2,0.775
392,5,C LM,SHRIMPLIN,2989.0,74.13311880039237,1.0802428562422954,4.196665717159988,7.345620182086809,6.168265180640983,2,0.765
393,5,C LM,SHRIMPLIN,2989.5,51.582184700318656,1.1007641205263499,4.178036378759639,6.673394445540505,6.328991508690171,2,0.755
394,5,C LM,SHRIMPLIN,2990.0,19.114621135286995,1.09112085326777,3.5361685620538847,6.589391803689076,5.790950956817431,2,0.745
395,5,C LM,SHRIMPLIN,2990.5,33.81416817078615,1.0767639636187358,4.140936806754738,6.521702528512431,5.5281605961816025,2,0.735
396,5,C LM,SHRIMPLIN,2991.0,42.256124224677606,1.0365185007481303,2.6452372192814617,6.756791661684903,5.365131554394915,2,0.725
397,5,C LM,SHRIMPLIN,2991.5,21.044009030122155,0.9987732342326396,2.5119848904607696,7.020425177430451,5.26088680486689,2,0.716
398,5,C LM,SHRIMPLIN,2992.0,15.938724108698523,0.9576296732747327,2.4953047421504695,7.832451363936713,5.176471002915371,2,0.706
399,5,C LM,SHRIMPLIN,2992.5,21.96250543491285,0.9311650839541953,2.445220880313377,8.799524392246783,4.92611782616051,2,0.696
400,5,C LM,SHRIMPLIN,2993.0,50.886717940344795,0.910686785430151,1.032086808321371,9.404968996593418,4.712369595776681,2,0.696
401,5,C LM,SHRIMPLIN,2993.5,64.27604843629268,0.8744590187487098,2.193389612391228,8.517967596165736,4.6134815515233605,2,0.6859999999999999
402,5,C LM,SHRIMPLIN,2994.0,71.92800403731016,0.8450578610347894,4.977650150701216,8.212163996017939,4.626455744232661,2,0.6759999999999999
403,5,C LM,SHRIMPLIN,2994.5,80.92516901722406,0.8252873884156613,7.653239596948316,9.26637244999549,4.838943976877136,2,0.667
404,5,C LM,SHRIMPLIN,2995.0,85.99596489441326,0.8231704252596842,9.369893976331541,10.381765079844877,4.6351854420907035,2,0.657
405,5,C LM,SHRIMPLIN,2995.5,88.25534884667056,0.830546715027126,9.769813707315363,11.201676445065589,4.726627401536594,2,0.647
406,5,C LM,SHRIMPLIN,2996.0,91.66358880130748,0.8845016353463203,8.214066196039717,10.202961539824035,4.6177906277824246,2,0.637
407,5,C LM,SHRIMPLIN,2996.5,82.62099253883774,0.9178049938607984,7.079777401834649,7.930653398262128,4.741106477787884,2,0.627
408,5,C LM,SHRIMPLIN,2997.0,77.29489676427879,0.9056265935825061,6.001687350847167,5.232482968338114,4.991227042539883,2,0.618
409,5,C LM,SHRIMPLIN,2997.5,76.00598553502401,0.8613547082191545,4.10404290150235,3.4186985126170244,5.216774952945854,2,0.608
410,5,C LM,SHRIMPLIN,2998.0,73.32141829986362,0.8102870027312106,3.3311569252216264,3.9223035223830003,5.3365654311963775,2,0.598
411,5,C LM,SHRIMPLIN,2998.5,89.44957442802253,0.7448121161575934,2.3280405046838766,10.153670265973759,5.666282402604807,2,0.588
412,5,C LM,SHRIMPLIN,2999.0,11.419658778536444,1.370192333003556,4.7860376589341715,-0.39118122304836156,6.013796086122746,2,0.578
413,5,C LM,SHRIMPLIN,2999.5,45.75448628623449,1.4562129822045502,3.6748201685150166,1.6430713910318078,5.74353882416019,2,0.569
414,4,C LM,SHRIMPLIN,3000.0,-20.144958378889307,0.7193833769890431,5.922778464555172,0.5737708039113443,5.301474293722372,2,0.5589999999999999
415,4,C LM,SHRIMPLIN,3000.5,-14.848150224860213,0.7966297324463858,5.54507907400326,0.2915076889741961,5.080289977301574,2,0.5489999999999999
416,4,C LM,SHRIMPLIN,3001.0,-28.612532502662937,0.9489623454931003,4.289598783387854,3.3450215178156615,5.15211965061887,2,0.539
417,4,C LM,SHRIMPLIN,3001.5,52.013354555568945,0.7989276349559138,9.628568130032525,12.638477102617573,4.515753470786649,2,0.529
418,4,C LM,SHRIMPLIN,3002.0,81.89382836448033,0.785084914008429,16.593780693531045,12.288262187815327,3.9626377461351137,2,0.52
419,5,C LM,SHRIMPLIN,3002.5,57.96851355669553,1.412348820187649,4.806922063263754,0.9789908573130512,5.485331752545638,2,0.51
420,5,C LM,SHRIMPLIN,3003.0,51.23471041727235,1.344079569065844,4.64240924282568,1.2818984400891313,5.506111735683749,2,0.5
421,5,C LM,SHRIMPLIN,3003.5,50.189003985078905,1.324802477756133,4.744552134529931,1.1385541617390365,5.551670004608821,2,0.49
422,5,C LM,SHRIMPLIN,3004.0,45.39251051576374,1.2753516388749877,4.21534941731327,2.397866082613927,5.576879865771275,2,0.48
423,5,C LM,SHRIMPLIN,3004.5,63.03027172195555,1.1339870113053276,3.7800784301895103,3.4976665559307323,5.918114133705496,2,0.47100000000000003
424,5,C LM,SHRIMPLIN,3005.0,48.7854098122403,0.9322020329845256,4.6626650078657494,5.638661430763199,5.446983272465448,2,0.461
425,5,C LM,SHRIMPLIN,3005.5,38.38886198003363,0.8532366243099891,4.542347858185364,6.139676985191018,5.429179695315684,2,0.441
426,5,C LM,SHRIMPLIN,3006.0,35.314602737668565,0.7981537015697636,5.943455245923603,7.620978515055419,5.297071032731813,2,0.431
427,5,C LM,SHRIMPLIN,3006.5,58.66018014327749,0.7253365551569422,4.483232129974132,7.134616418397723,5.196197918735903,2,0.42200000000000004
428,5,C LM,SHRIMPLIN,3007.0,49.13744295414305,0.67974469645667,5.914769670990205,8.329954212059533,5.019323633944894,2,0.41200000000000003
429,5,C LM,SHRIMPLIN,3007.5,75.37408248580529,0.39881093768908527,7.593741531728929,15.276739664606813,3.218820497091709,2,0.402
430,5,C LM,SHRIMPLIN,3008.0,49.31316142656559,0.44420079293650755,6.2797844347898515,13.473264350468472,3.4343813930372598,2,0.392
431,5,C LM,SHRIMPLIN,3008.5,33.37655196595624,0.45962807309663345,5.342247388897336,11.962476014863416,4.024893145943105,2,0.382
432,5,C LM,SHRIMPLIN,3009.0,32.26352162777109,0.48375900940746297,5.132965649709072,12.295609005185927,5.012173952292521,2,0.373
433,5,C LM,SHRIMPLIN,3009.5,39.18106089775479,0.5106229885428263,5.224542306729352,12.421355447802604,5.005109785125435,2,0.363
434,5,C LM,SHRIMPLIN,3010.0,94.43072804807396,0.6446424570402746,4.955934969143545,7.979946587804134,5.604096241442101,2,0.353
435,5,C LM,SHRIMPLIN,3010.5,94.79787245401835,0.6422970852293517,5.021423059648189,7.9964096116713455,5.633718536542714,2,0.34299999999999997
436,5,C LM,SHRIMPLIN,3011.0,61.62037600678286,0.7552702264715244,6.627708464022879,8.380851175277945,4.156730645360328,2,0.33299999999999996
437,5,C LM,SHRIMPLIN,3011.5,55.38227038586942,0.7474674574774334,7.125805368817679,9.94041017034509,4.171521573022881,2,0.324
438,5,C LM,SHRIMPLIN,3012.0,64.99387227325775,0.7380437869332369,6.482720134370704,11.768298162385765,4.957837814880096,2,0.314
439,5,C LM,SHRIMPLIN,3012.5,60.04828327506782,0.733887246089057,4.934330949373772,12.703291705691834,4.9981283617254375,2,0.304
440,4,C LM,SHRIMPLIN,3013.0,80.94194819906573,0.7757627068272012,11.709901608326863,11.950072038668402,4.291444699999813,2,0.294
441,4,C LM,SHRIMPLIN,3013.5,38.849624144134026,0.7519615863733666,7.264701837461586,9.532724602107665,4.676242143740399,2,0.284
442,4,C LM,SHRIMPLIN,3014.0,25.401889460615507,0.7271159858834678,-0.540585410223418,10.132740146649862,4.760811153472174,2,0.275
443,4,C LM,SHRIMPLIN,3014.5,21.858880533752618,0.7296614405306705,-1.4583236603535585,9.772329375867162,4.235946064831303,2,0.265
444,4,C LM,SHRIMPLIN,3015.0,38.36315312224488,0.7321918839171708,-1.2550820848502315,8.750890553593626,3.933636078874082,2,0.255
445,4,C LM,SHRIMPLIN,3015.5,42.59832791588498,0.7396989133466865,0.6030801663876666,6.905599592906752,3.9408964586920203,2,0.245
446,6,C LM,SHRIMPLIN,3016.0,42.6597537744687,0.6028577172849219,5.864186066720523,9.656851365655044,3.5800728757202136,2,0.225
447,6,C LM,SHRIMPLIN,3016.5,51.98263186930694,0.5829689867508612,7.948276539596915,7.525502862577542,3.7624985528512136,2,0.21600000000000003
448,6,C LM,SHRIMPLIN,3017.0,57.089424289965294,0.5765568687830991,8.365795141112248,6.945554166279351,3.8243977559766504,2,0.20600000000000002
449,6,C LM,SHRIMPLIN,3017.5,58.35122530595336,0.5961096664971475,4.413524050250566,8.05615500816958,3.9713561960683896,2,0.196
450,9,C LM,SHRIMPLIN,3018.0,32.78,0.723,1.2,13.11,5.1,2,0.18600000000000003
451,9,C LM,SHRIMPLIN,3018.5,23.5,0.711,0.3,12.3,5.2,2,0.17600000000000002
452,9,C LM,SHRIMPLIN,3019.0,28.33,0.706,0.5,11.79,5.3,2,0.16699999999999998
453,9,C LM,SHRIMPLIN,3019.5,31.12,0.7040000000000001,1.7,11.325,5.3,2,0.157
454,9,C LM,SHRIMPLIN,3020.0,28.68,0.7090000000000001,1.9,11.165,5.4,2,0.147
455,9,C LM,SHRIMPLIN,3020.5,31.67,0.721,1.6,10.535,5.4,2,0.13699999999999998
456,9,C LM,SHRIMPLIN,3021.0,39.75,0.733,0.9,10.04,5.5,2,0.127
457,9,C LM,SHRIMPLIN,3021.5,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001
458,9,C LM,SHRIMPLIN,3022.0,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001
459,9,C LM,SHRIMPLIN,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.10800000000000001
460,9,C LM,SHRIMPLIN,3023.0,35.8,0.777,2.5,8.195,5.7,2,0.098
461,9,C LM,SHRIMPLIN,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.08800000000000001
462,8,C LM,SHRIMPLIN,3024.0,64.49674109582853,0.10216879743631568,2.751352091180663,18.681532338058986,5.623191248805962,2,0.078
463,8,C LM,SHRIMPLIN,3024.5,49.29083035695575,0.1928135730218058,1.6601622095550503,17.884251897277128,5.037909724855186,2,0.069
464,8,C LM,SHRIMPLIN,3025.0,47.42625831453498,0.240583115422063,0.27285838198809576,16.82168114577471,4.9545520790087,2,0.059000000000000004
465,8,C LM,SHRIMPLIN,3025.5,46.03478073155868,0.2884391553549754,0.12423478571376725,15.616599895969394,5.211119453046352,2,0.049
466,8,C LM,SHRIMPLIN,3026.0,57.51409315845173,0.34882051769929345,-0.628012559182796,14.9335492772326,5.5267546746176555,2,0.049
467,8,C LM,SHRIMPLIN,3026.5,67.47521241197839,0.4225566307597276,-0.42462349646645026,14.29014747115793,5.864282709828272,2,0.039
468,8,C LM,SHRIMPLIN,3027.0,70.03158325402399,0.4926878605993185,-1.7196755792850966,14.150731739010576,5.7241995158956245,2,0.028999999999999998
469,8,C LM,SHRIMPLIN,3027.5,66.86209149551493,0.539900394245424,-0.9928299260888627,14.860463999609413,5.499809813802635,2,0.02
470,8,C LM,SHRIMPLIN,3028.0,58.53498986057119,0.5723638354799402,0.8217166641683137,15.538069445551601,4.996602587295235,2,0.01
471,2,A1 SH,SHANKLE,2774.5,91.242538932466,0.5106363825898103,10.908906286848243,14.183572379720935,3.7386752566403216,1,1.0
472,2,A1 SH,SHANKLE,2775.0,89.09474350345269,0.5029317028070673,11.253624478596125,14.328848672204417,3.9726935357594493,1,0.9840000000000001
473,2,A1 SH,SHANKLE,2775.5,88.62083386605792,0.5045953181892513,15.352960446444147,22.586631924276254,3.7346116235941182,1,0.968
474,2,A1 SH,SHANKLE,2776.0,92.84342800598954,0.547242286183561,21.362657677258795,25.931253711211657,3.6991378583253347,1,0.9520000000000001
475,2,A1 SH,SHANKLE,2776.5,90.5634830118952,0.5898595936719507,19.34678737940273,23.790857237587872,3.3184377760108217,1,0.935
476,2,A1 SH,SHANKLE,2777.0,74.94008312014688,0.5832821851567241,0.14985738165596985,34.18351740328857,1.9734324462275943,1,0.919
477,2,A1 SH,SHANKLE,2777.5,46.26745609398549,0.65333313172509,-13.07318471839875,29.52470456006506,2.3166298445822693,1,0.903
478,2,A1 SH,SHANKLE,2778.0,76.63692354350863,0.6960803292942972,2.1287623343048767,17.489401981353456,2.764093860257383,1,0.887
479,2,A1 SH,SHANKLE,2778.5,70.73542235020585,0.6345903986036507,-10.588417843352413,30.946519040267113,2.419202479954892,1,0.871
480,2,A1 SH,SHANKLE,2779.0,70.81490447806117,0.5887560799831892,-16.595741218085433,35.89914499405687,2.151232844500474,1,0.855
481,2,A1 SH,SHANKLE,2779.5,69.76476940026248,0.562450714635348,-11.751828029809234,39.88814392381444,2.0507556825440174,1,0.8390000000000001
482,2,A1 SH,SHANKLE,2780.0,80.498127519459,0.5283336883849371,-6.8901016178795,39.05390506561373,2.1599635339145786,1,0.823
483,2,A1 SH,SHANKLE,2780.5,81.87402238921335,0.5012605689269725,-7.949321566225388,38.56804712668866,2.2591850902855213,1,0.8059999999999999
484,2,A1 SH,SHANKLE,2781.0,86.71356538372224,0.4737903084081469,-5.525881889826623,36.189053192682486,2.6029017887748975,1,0.79
485,2,A1 SH,SHANKLE,2781.5,89.98325156682643,0.4597576614153305,-1.0401837300449022,33.093578230730834,2.553927493738904,1,0.774
486,2,A1 SH,SHANKLE,2782.0,92.47795259283058,0.4564231872600679,5.138647848844235,32.64855487092599,2.509482855554841,1,0.758
487,2,A1 SH,SHANKLE,2782.5,89.73823929065951,0.466256154753724,-2.483990839089231,33.97202647399341,2.2856139520932515,1,0.742
488,2,A1 SH,SHANKLE,2783.0,86.1223589501535,0.5034870594601782,-4.123987964539433,34.40197078669188,2.4925074205488946,1,0.726
489,2,A1 SH,SHANKLE,2783.5,85.39388870878173,0.5762606133030475,-3.3623542793848524,31.830095102798644,2.279151184286216,1,0.71
490,2,A1 SH,SHANKLE,2784.0,80.91006897907437,0.6332776831552624,-6.27882871575682,31.600235331940098,2.4142846769070743,1,0.6940000000000001
491,2,A1 SH,SHANKLE,2784.5,68.92939163370546,0.6872349683872927,-10.262029182831682,29.767921072963176,2.3105899855179963,1,0.677
492,1,A1 SH,SHANKLE,2785.0,91.3871507794577,0.5102155340132095,17.262565355437637,20.064240432530628,3.175738355234063,1,0.6609999999999999
493,1,A1 SH,SHANKLE,2785.5,80.20302551431514,0.4594780848227702,12.137332739252374,19.288538477140452,3.0552241203977397,1,0.645
494,1,A1 SH,SHANKLE,2786.0,72.10214009265903,0.43835312997130343,9.731735693910075,17.99090525065057,3.0567896641720993,1,0.629
495,1,A1 SH,SHANKLE,2786.5,63.19229269387079,0.4264002788094511,9.080896282212848,18.124068753120188,2.9147692445312434,1,0.613
496,1,A1 SH,SHANKLE,2787.0,63.583899648943685,0.4141793023118839,7.532737407213633,18.61216737728199,2.803502928674765,1,0.597
497,1,A1 SH,SHANKLE,2787.5,54.38139931032592,0.40159935259210855,6.889702643718622,17.648931804766875,2.759792731231215,1,0.581
498,1,A1 SH,SHANKLE,2788.0,52.403539233201556,0.3819257893495126,5.380437470914365,17.518887796721764,2.933152175511361,1,0.565
499,1,A1 SH,SHANKLE,2788.5,51.50568751991541,0.35921032121302127,6.054913833423878,17.133031944811012,2.918488851093823,1,0.5479999999999999
500,1,A1 SH,SHANKLE,2789.0,63.389220433164326,0.34053478480208127,6.019201579546179,17.389588977572963,2.9110270610270046,1,0.532
501,1,A1 SH,SHANKLE,2789.5,67.11495421131447,0.339043611850162,7.038494579864869,18.01746102608382,2.878222570019936,1,0.516
502,1,A1 SH,SHANKLE,2790.0,58.39724350153936,0.34486517093946845,6.090661188011916,18.694985378592058,2.8958210466689147,1,0.5
503,1,A1 SH,SHANKLE,2790.5,83.55304354801308,0.3529575706703506,7.669106159937941,17.858680177960043,2.912901009624937,1,0.484
504,1,A1 SH,SHANKLE,2791.0,91.48566197065435,0.34764170316134724,11.854972225682832,22.99237525137444,3.0298684455108753,1,0.46799999999999997
505,1,A1 SH,SHANKLE,2791.5,94.16816499239101,0.3717200728430345,16.81560054850717,25.314018158717992,2.905370219612889,1,0.452
506,1,A1 SH,SHANKLE,2792.0,89.07556424456456,0.3912747262627101,15.827222805342995,25.059168826861946,3.069240813481754,1,0.435
507,1,A1 SH,SHANKLE,2792.5,73.71213473038127,0.4164128993317367,11.816180207643933,21.598862834251854,3.06613986797882,1,0.419
508,1,A1 SH,SHANKLE,2793.0,64.76999004159664,0.4389922102596929,10.518380165345125,16.053034124215436,3.0645864979957604,1,0.40299999999999997
509,1,A1 SH,SHANKLE,2793.5,75.73376065213607,0.5145253412147194,18.16347975845357,19.346461800960657,3.347429569010289,1,0.387
510,1,A1 SH,SHANKLE,2794.0,73.80625291866173,0.5296099768769539,20.922070906896256,21.34788040900682,3.3458978708735367,1,0.371
511,1,A1 SH,SHANKLE,2794.5,68.64859845522993,0.5569660783781818,11.341604076200605,13.524446974092601,3.574618687042156,1,0.355
512,1,A1 SH,SHANKLE,2795.0,59.121675446815104,0.5472456116466382,12.396421840709591,11.516020521561067,4.184135710962948,1,0.33899999999999997
513,1,A1 SH,SHANKLE,2795.5,54.24355360993421,0.557429683922427,13.190634640917853,12.910956302229382,4.166550350241436,1,0.32299999999999995
514,1,A1 SH,SHANKLE,2796.0,43.47674380829733,0.5737629540964427,13.541878852728384,11.738314684261415,3.9589978562785824,1,0.306
515,1,A1 SH,SHANKLE,2796.5,70.1121161337284,0.5709432788757184,14.466865772552127,11.710708878110113,3.9793270708963133,1,0.29
516,1,A1 SH,SHANKLE,2797.0,69.81395085746504,0.5527975657641606,16.11500120552278,13.321486427129145,3.972361871198625,1,0.27399999999999997
517,1,A1 SH,SHANKLE,2797.5,69.61393799036858,0.5375204237998682,17.82013508279553,14.622001006927277,3.8533746712521664,1,0.258
518,2,A1 SH,SHANKLE,2798.0,68.58762692119255,0.7523573333894309,-10.422182989153503,26.766730237972105,3.4679112215786967,1,0.242
519,2,A1 SH,SHANKLE,2798.5,52.56511428423279,0.7903609994285901,0.8519497762369248,11.158726429712269,4.237824786901836,1,0.226
520,1,A1 SH,SHANKLE,2799.0,71.5749843534235,0.5068372061342962,12.626576700182245,15.189018970189704,3.7695560526321668,1,0.21
521,1,A1 SH,SHANKLE,2799.5,75.26304700396035,0.4889999666793872,9.859897363394804,17.964387004468353,3.670741144107539,1,0.19399999999999998
522,1,A1 SH,SHANKLE,2800.0,91.00136068976391,0.48387335916871776,4.671533813453965,23.26141384851472,3.3443678251453606,1,0.177
523,1,A1 SH,SHANKLE,2800.5,92.41377421099618,0.4611866872656408,0.9381928641413664,23.125528739769063,3.053656456562913,1,0.161
524,1,A1 SH,SHANKLE,2801.0,84.74525559522034,0.4351206540349312,4.991217971024781,20.537927293459056,2.7572255312302896,1,0.145
525,1,A1 SH,SHANKLE,2801.5,86.55497757815769,0.41567232703488466,8.484310259779768,19.14485661638196,2.754641933371623,1,0.129
526,2,A1 SH,SHANKLE,2802.0,49.93603588298777,0.8398797723610452,7.373673040558403,1.6458567759533587,4.263488396886227,1,0.113
527,2,A1 SH,SHANKLE,2802.5,49.594540419483934,0.856011700825825,5.763454440735179,1.3512511981367865,4.250417518574564,1,0.09699999999999999
528,2,A1 SH,SHANKLE,2803.0,55.27536718886016,0.8663495763672039,6.366918199908586,2.185490056337496,4.063708654533449,1,0.081
529,2,A1 SH,SHANKLE,2803.5,55.86142116940913,0.8968633707152651,7.625006067691475,4.080055040017978,4.096173843944699,1,0.065
530,2,A1 SH,SHANKLE,2804.0,56.77792237081299,0.9253167402398925,7.990994695694429,3.5219940911928127,3.855358329074851,1,0.048
531,2,A1 SH,SHANKLE,2804.5,83.47328372602266,0.47005657728517464,0.9894405024181783,22.705324685931508,2.4570334353489653,1,0.032
532,3,A1 SH,SHANKLE,2805.0,32.73431103834378,0.7407422341518315,5.454234126559623,12.52501217317715,3.6603237607682586,1,0.016
533,3,A1 SH,SHANKLE,2805.5,37.9526937650436,0.722131577942862,6.917283354089313,12.74806829978252,3.6679475025920274,1,0.01
534,8,A1 LM,SHANKLE,2806.0,54.04682870372048,0.5862457394691909,2.890500246197637,15.155809775328956,4.911620394681817,2,1.0
535,8,A1 LM,SHANKLE,2807.0,65.66296630175604,0.5955125174571929,1.0251057268846595,14.012253355116075,5.1848897999703825,2,0.953
536,8,A1 LM,SHANKLE,2807.5,72.07781258845843,0.6234717833435174,-1.6605948347303476,13.396788852942311,6.166331597991357,2,0.93
537,8,A1 LM,SHANKLE,2808.0,85.30346172219231,0.6859417784142374,-2.0258880996165343,11.59342419914835,6.287253530559482,2,0.907
538,6,A1 LM,SHANKLE,2808.5,53.27012996083357,0.6313128589812826,1.8454295505940248,8.5483730124811,4.080144099896257,2,0.884
539,6,A1 LM,SHANKLE,2809.0,72.1398614243204,0.5894834879933718,-2.5057219580580554,21.528453346300537,3.2026317832872975,2,0.86
540,6,A1 LM,SHANKLE,2809.5,90.80226290118756,0.6895761859491724,-1.9797480297228276,33.8736235411226,2.298569644726677,2,0.8370000000000001
541,6,A1 LM,SHANKLE,2810.0,119.02093865685285,0.409057601220244,5.3435175377012065,17.514673723588455,2.563129078466109,2,0.8140000000000001
542,6,A1 LM,SHANKLE,2810.5,129.55075674425137,0.36105903379761856,6.844763522693464,20.364615223551965,2.952191741119706,2,0.7909999999999999
543,6,A1 LM,SHANKLE,2811.0,121.40899559771827,0.32843993818446593,5.6547412558718815,21.215282568414523,3.1816205834753304,2,0.767
544,6,A1 LM,SHANKLE,2811.5,105.01287179097478,0.2598494733071155,5.137170871069435,21.860521412225367,3.30005620555935,2,0.7440000000000001
545,6,A1 LM,SHANKLE,2812.0,96.77770440641612,0.16059126957523978,4.724747768421243,22.21493210009534,3.3883097500582737,2,0.721
546,6,A1 LM,SHANKLE,2812.5,92.25639733763865,0.14504257875080534,2.874426308137529,20.918299899560694,3.40517148308505,2,0.698
547,6,A1 LM,SHANKLE,2813.0,99.95023050943946,0.24172146952021545,0.14144525296842048,18.50398536903883,3.9207514130964634,2,0.674
548,8,A1 LM,SHANKLE,2813.5,95.76688411222456,0.7374448417428092,-1.2630690418531876,10.089639483389512,5.9493203705725755,2,0.6509999999999999
549,8,A1 LM,SHANKLE,2814.0,100.34013151492181,0.7883698205441055,0.6208451076639178,9.437868031427307,4.124654459842651,2,0.628
550,8,A1 LM,SHANKLE,2814.5,106.80152094744034,0.826083333163705,4.934223319272986,8.057428383851807,3.654036255864507,2,0.605
551,8,A1 LM,SHANKLE,2815.0,119.20189797861273,0.8465345044919869,10.030823435987841,7.295049784513098,3.5534811328042473,2,0.581
552,8,A1 LM,SHANKLE,2815.5,93.86996442136223,0.7320958578094193,-1.3183409845351783,9.911059630660203,5.931793410555274,2,0.5579999999999999
553,8,A1 LM,SHANKLE,2816.0,-13.473361568008052,1.3175192214953708,-1.5443031864503807,4.664922730091835,4.660057521121745,2,0.535
554,8,A1 LM,SHANKLE,2816.5,6.670167958429644,1.2414183457500805,2.176518446843445,5.759710250022829,4.606583578612807,2,0.512
555,6,A1 LM,SHANKLE,2817.0,114.59858955107251,0.2846653464363808,-0.8677972109894361,12.082549845505909,4.024257837597636,2,0.488
556,6,A1 LM,SHANKLE,2817.5,62.115035183911885,1.1418192744682645,-0.08143363398168457,9.00990462141504,4.359687530354313,2,0.465
